ts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
2014-09-02 07:30:00,-0.9488,-0.9063,-0.8673,-0.8714,-0.8075,-0.8035,-0.751,-0.4046,-0.4066,-0.4026,-0.3004,-0.2613,-0.2323,-0.2243,-0.2122,-0.1144,-0.0889,-0.1031,-0.0731,-0.0246,-0.0186,0.0563,0.1217,0.1895,0.2305,0.3866,0.0
2014-09-03 07:30:00,-0.9517,-0.9099,-0.8713,-0.8754,-0.8121,-0.808,-0.7562,-0.4098,-0.4105,-0.4065,-0.3038,-0.2656,-0.2365,-0.2275,-0.2155,-0.117,-0.0912,-0.1052,-0.0752,-0.0263,-0.02,0.0558,0.1216,0.1895,0.2313,0.3887,0.0
2014-09-04 07:30:00,-0.9505,-0.908,-0.869,-0.8731,-0.8102,-0.8052,-0.7537,-0.4073,-0.4073,-0.4043,-0.3013,-0.2632,-0.2342,-0.2262,-0.2141,-0.1153,-0.0898,-0.1039,-0.0739,-0.0245,-0.0185,0.0574,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-05 07:30:00,-0.9534,-0.9113,-0.8727,-0.8769,-0.815,-0.8101,-0.7585,-0.4121,-0.414,-0.409,-0.3037,-0.2655,-0.2356,-0.2267,-0.2142,-0.116,-0.0895,-0.1039,-0.0734,-0.0248,-0.0187,0.0573,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-06 07:30:00,-0.9469,-0.9046,-0.8657,-0.8693,-0.8076,-0.8027,-0.7508,-0.4044,-0.4067,-0.409,-0.3044,-0.265,-0.235,-0.226,-0.2138,-0.1155,-0.0887,-0.1033,-0.0731,-0.0254,-0.019,0.057,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-07 07:30:00,-0.9407,-0.8977,-0.8591,-0.8627,-0.8021,-0.7972,-0.7453,-0.3989,-0.4018,-0.4058,-0.3012,-0.2614,-0.2308,-0.2227,-0.2105,-0.1122,-0.0851,-0.1002,-0.0697,-0.0253,-0.019,0.0568,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-08 07:30:00,-0.9393,-0.8965,-0.8579,-0.8611,-0.8009,-0.7962,-0.7438,-0.3974,-0.3998,-0.4067,-0.3017,-0.2635,-0.2325,-0.2236,-0.2112,-0.1131,-0.0851,-0.0998,-0.0696,-0.0255,-0.0189,0.057,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-09 07:30:00,-0.9432,-0.9014,-0.8621,-0.8651,-0.8051,-0.8004,-0.7478,-0.4014,-0.4031,-0.4117,-0.3059,-0.2678,-0.2362,-0.2285,-0.2155,-0.1173,-0.088,-0.1024,-0.0719,-0.0261,-0.0194,0.0568,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-10 07:30:00,-0.9478,-0.9062,-0.8674,-0.8695,-0.8095,-0.8049,-0.7521,-0.4057,-0.4066,-0.4146,-0.3082,-0.2701,-0.2382,-0.2303,-0.2181,-0.1199,-0.0896,-0.1037,-0.0729,-0.0256,-0.0189,0.0571,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-11 07:30:00,-0.9551,-0.9132,-0.8739,-0.8759,-0.8161,-0.8114,-0.7586,-0.4122,-0.4121,-0.4164,-0.3088,-0.2701,-0.2385,-0.2315,-0.2188,-0.12,-0.0889,-0.1033,-0.0725,-0.0251,-0.0187,0.0573,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-12 07:30:00,-0.976,-0.9339,-0.895,-0.8963,-0.8367,-0.8314,-0.7775,-0.4311,-0.4302,-0.4235,-0.3143,-0.2745,-0.242,-0.2354,-0.223,-0.1244,-0.0934,-0.1072,-0.077,-0.0259,-0.0195,0.0568,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-13 07:30:00,-0.9901,-0.9479,-0.9094,-0.9103,-0.8504,-0.8455,-0.7917,-0.4453,-0.4432,-0.424,-0.3134,-0.2743,-0.2408,-0.2347,-0.2225,-0.1239,-0.0942,-0.1083,-0.0781,-0.0268,-0.0198,0.057,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-14 07:30:00,-0.9944,-0.9532,-0.9149,-0.915,-0.8554,-0.8505,-0.796,-0.4496,-0.4483,-0.4214,-0.3113,-0.2735,-0.2402,-0.2336,-0.2214,-0.1223,-0.094,-0.1081,-0.0781,-0.0268,-0.0202,0.0567,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-15 07:30:00,-0.9915,-0.9497,-0.9109,-0.9119,-0.8525,-0.8475,-0.7931,-0.4467,-0.4466,-0.4213,-0.3108,-0.2737,-0.2395,-0.2331,-0.2214,-0.1227,-0.0948,-0.1085,-0.0783,-0.0262,-0.0193,0.057,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-16 07:30:00,-0.9858,-0.9435,-0.9049,-0.9063,-0.8472,-0.8423,-0.7884,-0.442,-0.442,-0.422,-0.3107,-0.2726,-0.2381,-0.2322,-0.2211,-0.1224,-0.095,-0.1082,-0.0776,-0.0259,-0.0195,0.0568,0.1228,0.1906,0.2326,0.3896,0.0
2014-09-17 07:30:00,-0.9788,-0.936,-0.8971,-0.8997,-0.8406,-0.8355,-0.7824,-0.436,-0.4366,-0.4215,-0.3125,-0.2745,-0.2397,-0.2347,-0.2232,-0.1248,-0.0981,-0.1102,-0.0794,-0.0266,-0.0193,0.0573,0.1228,0.1906,0.2326,0.3896,0.0
