lipt,2014-10-22 13:30:00,27
lipt,2014-10-22 13:00:00,25
lipb,2014-10-23 12:30:00,28
lipb,2014-10-23 12:00:00,28
lipb,2014-10-23 11:30:00,28
lipb,2014-10-23 11:00:00,28
lipb,2014-10-23 10:30:00,28
lipb,2014-10-23 10:00:00,28
lipb,2014-10-23 09:30:00,28
lipb,2014-10-23 09:00:00,28
lipb,2014-10-23 08:30:00,28
lipb,2014-10-23 08:00:00,28
lipb,2014-10-23 07:30:00,28
lipb,2014-10-23 07:00:00,28
lipb,2014-10-23 06:30:00,28
lipb,2014-10-23 06:00:00,28
lipb,2014-10-23 05:30:00,28
lipb,2014-10-23 05:00:00,28
lipb,2014-10-23 04:30:00,27
lipb,2014-10-23 04:00:00,28
lipb,2014-10-23 03:30:00,28
lipb,2014-10-23 03:00:00,28
lipb,2014-10-23 02:30:00,28
lipb,2014-10-23 02:00:00,28
lipb,2014-10-23 01:30:00,28
lipb,2014-10-23 01:00:00,28
lipb,2014-10-23 00:30:00,28
lipb,2014-10-23 00:00:00,28
lipb,2014-10-22 23:30:00,28
lipb,2014-10-22 23:00:00,28
lipb,2014-10-22 22:30:00,28
lipb,2014-10-22 22:00:00,28
lipb,2014-10-22 21:30:00,28
lipb,2014-10-22 21:00:00,28
lipb,2014-10-22 20:30:00,56
lipb,2014-10-22 20:00:00,27
lipb,2014-10-22 19:30:00,28
lipb,2014-10-22 19:00:00,28
lipb,2014-10-22 18:30:00,28
lipb,2014-10-22 18:00:00,28
lipb,2014-10-22 17:30:00,28
lipb,2014-10-22 17:00:00,19
lipb,2014-10-22 16:30:00,21
lipb,2014-10-22 16:00:00,28
lipb,2014-10-22 15:30:00,28
lipb,2014-10-22 15:00:00,28
lipb,2014-10-22 14:30:00,28
lipb,2014-10-22 14:00:00,28
lipb,2014-10-22 13:30:00,28
lipb,2014-10-22 13:00:00,28
bolb,2014-10-23 12:30:00,25
bolb,2014-10-23 11:30:00,25
bolb,2014-10-23 11:00:00,25
bolb,2014-10-23 10:30:00,25
bolb,2014-10-23 10:00:00,7
bolb,2014-10-23 09:30:00,25
bolb,2014-10-23 09:00:00,25
bolb,2014-10-23 08:30:00,16
bolb,2014-10-23 08:00:00,16
bolb,2014-10-23 07:30:00,7
bolb,2014-10-23 06:30:00,25
bolb,2014-10-23 06:00:00,25
bolb,2014-10-23 05:30:00,7
bolb,2014-10-23 04:00:00,9
bolb,2014-10-23 03:00:00,9
bolb,2014-10-23 02:30:00,18
bolb,2014-10-23 01:30:00,25
bolb,2014-10-23 01:00:00,25
bolb,2014-10-23 00:30:00,18
bolb,2014-10-23 00:00:00,16
bolb,2014-10-22 23:30:00,25
bolb,2014-10-22 22:30:00,25
bolb,2014-10-22 21:00:00,25
bolb,2014-10-22 20:30:00,25
bolb,2014-10-22 19:30:00,25
bolb,2014-10-22 19:00:00,25
bolb,2014-10-22 18:00:00,7
bolb,2014-10-22 17:30:00,18
bolb,2014-10-22 17:00:00,25
bolb,2014-10-22 16:30:00,25
bolb,2014-10-22 16:00:00,16
bolb,2014-10-22 15:30:00,16
bolb,2014-10-22 15:00:00,18
bolb,2014-10-22 14:30:00,25
bolb,2014-10-22 14:00:00,25
bolb,2014-10-22 13:30:00,20
bolb,2014-10-22 13:00:00,25
bolb,2014-10-22 12:00:00,25
bolb,2014-10-22 11:30:00,25
bolb,2014-10-22 11:00:00,16
bolb,2014-10-22 10:30:00,25
bolb,2014-10-22 10:00:00,25
bolb,2014-10-21 23:30:00,16
bolb,2014-10-21 23:00:00,25
bolb,2014-10-21 22:30:00,7
bolb,2014-10-21 22:00:00,9
bolb,2014-10-21 21:30:00,9
bolb,2014-10-21 20:30:00,25
mamb,2014-10-23 12:30:00,28
mamb,2014-10-23 12:00:00,27
mamb,2014-10-23 11:30:00,27
mamb,2014-10-23 11:00:00,28
mamb,2014-10-23 10:30:00,28
mamb,2014-10-23 10:00:00,28
mamb,2014-10-23 09:30:00,28
mamb,2014-10-23 09:00:00,28
mamb,2014-10-23 08:30:00,28
mamb,2014-10-23 08:00:00,28
mamb,2014-10-23 07:30:00,28
mamb,2014-10-23 07:00:00,27
mamb,2014-10-23 06:30:00,26
mamb,2014-10-23 06:00:00,27
mamb,2014-10-23 05:30:00,18
mamb,2014-10-23 05:00:00,28
mamb,2014-10-23 04:30:00,27
mamb,2014-10-23 04:00:00,28
mamb,2014-10-23 03:30:00,28
mamb,2014-10-23 03:00:00,27
mamb,2014-10-23 02:30:00,28
mamb,2014-10-23 02:00:00,28
mamb,2014-10-23 01:30:00,28
mamb,2014-10-23 01:00:00,27
mamb,2014-10-23 00:30:00,28
mamb,2014-10-23 00:00:00,26
mamb,2014-10-22 23:30:00,28
mamb,2014-10-22 23:00:00,28
mamb,2014-10-22 22:30:00,28
mamb,2014-10-22 22:00:00,27
mamb,2014-10-22 21:30:00,28
mamb,2014-10-22 21:00:00,27
mamb,2014-10-22 20:30:00,28
mamb,2014-10-22 20:00:00,27
mamb,2014-10-22 19:30:00,27
mamb,2014-10-22 19:00:00,27
mamb,2014-10-22 18:30:00,28
mamb,2014-10-22 18:00:00,56
mamb,2014-10-22 17:00:00,23
mamb,2014-10-22 16:30:00,28
mamb,2014-10-22 16:00:00,28
mamb,2014-10-22 15:30:00,28
mamb,2014-10-22 15:00:00,27
mamb,2014-10-22 14:30:00,27
mamb,2014-10-22 14:00:00,27
mamb,2014-10-22 13:30:00,27
mamb,2014-10-22 13:00:00,28
mamb,2014-10-22 12:30:00,27
mamt,2014-10-23 12:30:00,23
mamt,2014-10-23 12:00:00,9
mamt,2014-10-23 11:30:00,23
mamt,2014-10-23 11:00:00,23
mamt,2014-10-23 10:30:00,23
mamt,2014-10-23 10:00:00,23
mamt,2014-10-23 09:30:00,23
mamt,2014-10-23 09:00:00,23
mamt,2014-10-23 08:30:00,23
mamt,2014-10-23 08:00:00,14
mamt,2014-10-23 07:30:00,23
mamt,2014-10-23 07:00:00,23
mamt,2014-10-23 06:30:00,23
mamt,2014-10-23 06:00:00,23
mamt,2014-10-23 05:30:00,23
mamt,2014-10-23 04:30:00,9
mamt,2014-10-23 04:00:00,9
mamt,2014-10-23 03:30:00,14
mamt,2014-10-23 03:00:00,23
mamt,2014-10-23 02:30:00,23
mamt,2014-10-23 02:00:00,23
mamt,2014-10-23 01:30:00,23
mamt,2014-10-23 01:00:00,23
mamt,2014-10-23 00:30:00,23
mamt,2014-10-23 00:00:00,23
mamt,2014-10-22 23:30:00,23
mamt,2014-10-22 23:00:00,23
mamt,2014-10-22 22:30:00,23
mamt,2014-10-22 22:00:00,23
mamt,2014-10-22 21:30:00,23
mamt,2014-10-22 21:00:00,23
mamt,2014-10-22 20:00:00,18
mamt,2014-10-22 19:30:00,23
mamt,2014-10-22 19:00:00,23
mamt,2014-10-22 18:30:00,23
mamt,2014-10-22 18:00:00,23
mamt,2014-10-22 17:00:00,23
mamt,2014-10-22 16:30:00,9
mamt,2014-10-22 16:00:00,23
mamt,2014-10-22 15:30:00,23
mamt,2014-10-22 15:00:00,23
mamt,2014-10-22 14:30:00,23
mamt,2014-10-22 14:00:00,23
mamt,2014-10-22 13:30:00,23
mamt,2014-10-22 13:00:00,18
mamt,2014-10-22 12:30:00,23
mamt,2014-10-22 12:00:00,23
mamt,2014-10-22 11:30:00,23
oslt,2014-10-23 13:00:00,3
oslt,2014-10-23 12:30:00,7
oslt,2014-10-23 12:00:00,5
oslt,2014-10-23 11:30:00,6
oslt,2014-10-23 11:00:00,3
oslt,2014-10-23 10:30:00,5
oslt,2014-10-23 08:30:00,4
oslt,2014-10-23 08:00:00,5
oslt,2014-10-23 07:30:00,2
oslt,2014-10-23 07:00:00,4
oslt,2014-10-23 06:30:00,5
oslt,2014-10-23 05:30:00,1
oslt,2014-10-23 02:00:00,2
oslt,2014-10-23 00:00:00,1
oslt,2014-10-22 21:00:00,6
oslt,2014-10-22 20:30:00,6
oslt,2014-10-22 18:30:00,7
oslt,2014-10-22 18:00:00,4
oslt,2014-10-22 17:30:00,4
oslt,2014-10-22 17:00:00,6
oslt,2014-10-22 13:30:00,5
oslt,2014-10-22 11:00:00,3
oslt,2014-10-22 00:30:00,4
oslt,2014-10-22 00:00:00,6
oslt,2014-10-21 23:30:00,7
oslt,2014-10-21 23:00:00,6
oslt,2014-10-21 22:30:00,7
oslt,2014-10-21 21:00:00,7
oslt,2014-10-21 15:30:00,1
oslt,2014-10-21 14:30:00,6
oslt,2014-10-21 11:30:00,2
oslt,2014-10-21 11:00:00,6
oslt,2014-10-21 10:30:00,7
oslt,2014-10-21 10:00:00,6
oslt,2014-10-21 09:30:00,7
oslt,2014-10-21 09:00:00,4
oslt,2014-10-21 08:30:00,5
oslt,2014-10-21 08:00:00,6
oslt,2014-10-21 07:30:00,7
oslt,2014-10-21 07:00:00,6
oslt,2014-10-21 06:30:00,6
oslt,2014-10-21 06:00:00,7
oslt,2014-10-21 05:30:00,7
oslt,2014-10-21 05:00:00,7
oslt,2014-10-21 04:30:00,7
oslt,2014-10-21 04:00:00,7
oslt,2014-10-21 03:30:00,7
oslt,2014-10-21 03:00:00,7
oslb,2014-10-23 11:30:00,18
oslb,2014-10-23 11:00:00,19
oslb,2014-10-23 10:30:00,19
oslb,2014-10-23 10:00:00,20
oslb,2014-10-23 09:30:00,19
oslb,2014-10-23 09:00:00,19
oslb,2014-10-23 08:30:00,20
oslb,2014-10-23 08:00:00,20
oslb,2014-10-23 07:30:00,20
oslb,2014-10-23 07:00:00,20
oslb,2014-10-23 06:30:00,20
oslb,2014-10-23 06:00:00,11
oslb,2014-10-23 04:30:00,20
oslb,2014-10-23 04:00:00,20
oslb,2014-10-23 03:30:00,20
oslb,2014-10-23 03:00:00,20
oslb,2014-10-23 02:30:00,20
oslb,2014-10-23 02:00:00,20
oslb,2014-10-23 01:30:00,19
oslb,2014-10-23 01:00:00,20
oslb,2014-10-23 00:30:00,20
oslb,2014-10-22 23:30:00,20
oslb,2014-10-22 23:00:00,19
oslb,2014-10-22 22:30:00,20
oslb,2014-10-22 20:00:00,31
oslb,2014-10-22 19:00:00,19
oslb,2014-10-22 18:00:00,20
oslb,2014-10-22 17:30:00,19
oslb,2014-10-22 17:00:00,20
oslb,2014-10-22 16:30:00,20
oslb,2014-10-22 16:00:00,20
oslb,2014-10-22 15:30:00,19
oslb,2014-10-22 15:00:00,20
oslb,2014-10-22 14:30:00,19
oslb,2014-10-22 14:00:00,20
oslb,2014-10-22 13:30:00,19
oslb,2014-10-22 13:00:00,6
oslb,2014-10-22 12:30:00,20
oslb,2014-10-22 12:00:00,20
oslb,2014-10-22 11:30:00,20
oslb,2014-10-22 11:00:00,19
oslb,2014-10-22 10:30:00,20
oslb,2014-10-22 00:00:00,20
oslb,2014-10-21 23:30:00,19
oslb,2014-10-21 23:00:00,20
oslb,2014-10-21 22:30:00,19
oslb,2014-10-21 22:00:00,19
oslb,2014-10-21 21:30:00,19
labt,2014-10-18 07:00:00,39
labt,2014-10-18 06:00:00,39
labt,2014-10-18 05:00:00,39
labt,2014-10-18 04:00:00,27
labt,2014-10-18 03:30:00,66
labt,2014-10-18 03:00:00,39
labt,2014-10-18 02:30:00,9
labt,2014-10-18 02:00:00,36
labt,2014-10-18 01:30:00,39
labt,2014-10-18 01:00:00,39
labt,2014-10-18 00:30:00,39
labt,2014-10-18 00:00:00,39
labt,2014-10-17 23:30:00,39
labt,2014-10-17 22:30:00,39
labt,2014-10-17 22:00:00,39
labt,2014-10-17 21:30:00,39
labt,2014-10-17 21:00:00,38
labt,2014-10-17 20:30:00,38
labt,2014-10-17 20:00:00,39
labt,2014-10-17 19:30:00,18
labt,2014-10-17 19:00:00,39
labt,2014-10-17 18:30:00,39
labt,2014-10-17 18:00:00,9
labt,2014-10-17 09:00:00,29
labt,2014-10-17 08:30:00,27
labt,2014-10-17 02:00:00,39
labt,2014-10-17 01:30:00,21
labt,2014-10-17 01:00:00,27
labt,2014-10-17 00:30:00,39
labt,2014-10-17 00:00:00,39
labt,2014-10-16 23:30:00,39
labt,2014-10-16 23:00:00,39
labt,2014-10-16 22:30:00,39
labt,2014-10-16 22:00:00,39
labt,2014-10-16 21:30:00,39
labt,2014-10-16 21:00:00,39
labt,2014-10-16 20:30:00,39
labt,2014-10-16 20:00:00,38
labt,2014-10-16 19:30:00,38
labt,2014-10-16 19:00:00,39
labt,2014-10-16 18:00:00,39
labt,2014-10-16 17:30:00,78
labt,2014-10-16 16:30:00,9
labt,2014-10-16 16:00:00,54
labt,2014-10-06 00:00:00,39
labt,2014-10-05 23:00:00,36
labt,2014-10-05 22:00:00,39
labt,2014-10-05 21:00:00,39
labb,2014-10-23 12:30:00,25
labb,2014-10-23 12:00:00,25
labb,2014-10-23 11:30:00,9
labb,2014-10-23 11:00:00,25
labb,2014-10-23 10:30:00,25
labb,2014-10-23 10:00:00,25
labb,2014-10-23 09:30:00,25
labb,2014-10-23 09:00:00,25
labb,2014-10-23 08:30:00,25
labb,2014-10-23 08:00:00,25
labb,2014-10-23 07:30:00,25
labb,2014-10-23 07:00:00,25
labb,2014-10-23 06:30:00,25
labb,2014-10-23 06:00:00,25
labb,2014-10-23 05:30:00,25
labb,2014-10-23 05:00:00,25
labb,2014-10-23 04:30:00,25
labb,2014-10-23 04:00:00,25
labb,2014-10-23 03:30:00,25
labb,2014-10-23 03:00:00,9
labb,2014-10-23 02:30:00,25
labb,2014-10-23 02:00:00,25
labb,2014-10-23 01:30:00,25
labb,2014-10-23 01:00:00,25
labb,2014-10-23 00:30:00,25
labb,2014-10-23 00:00:00,25
labb,2014-10-22 23:30:00,25
labb,2014-10-22 23:00:00,25
labb,2014-10-22 22:30:00,25
labb,2014-10-22 22:00:00,25
labb,2014-10-22 21:30:00,25
labb,2014-10-22 21:00:00,25
labb,2014-10-22 20:30:00,25
labb,2014-10-22 20:00:00,25
labb,2014-10-22 19:30:00,25
labb,2014-10-22 19:00:00,25
labb,2014-10-21 06:00:00,50
labb,2014-10-21 05:30:00,25
labb,2014-10-21 05:00:00,25
labb,2014-10-21 04:30:00,25
labb,2014-10-21 04:00:00,25
labb,2014-10-21 03:30:00,25
labb,2014-10-21 03:00:00,25
labb,2014-10-21 02:30:00,25
labb,2014-10-21 02:00:00,25
labb,2014-10-21 01:30:00,25
labb,2014-10-21 01:00:00,25
labb,2014-10-21 00:30:00,25
gamt,2014-10-23 12:30:00,17
gamt,2014-10-23 12:00:00,17
gamt,2014-10-23 11:30:00,17
gamt,2014-10-23 11:00:00,17
gamt,2014-10-23 10:30:00,17
gamt,2014-10-23 10:00:00,17
gamt,2014-10-23 09:30:00,17
gamt,2014-10-23 09:00:00,17
gamt,2014-10-23 08:30:00,17
gamt,2014-10-23 08:00:00,34
gamt,2014-10-23 05:00:00,17
gamt,2014-10-23 04:30:00,17
gamt,2014-10-23 04:00:00,17
gamt,2014-10-23 03:30:00,17
gamt,2014-10-23 03:00:00,17
gamt,2014-10-23 02:30:00,17
gamt,2014-10-23 02:00:00,17
gamt,2014-10-23 01:30:00,17
gamt,2014-10-23 01:00:00,17
gamt,2014-10-23 00:30:00,17
gamt,2014-10-23 00:00:00,17
gamt,2014-10-22 23:30:00,17
gamt,2014-10-22 23:00:00,17
gamt,2014-10-22 22:30:00,17
gamt,2014-10-22 22:00:00,17
gamt,2014-10-22 21:30:00,17
gamt,2014-10-22 21:00:00,17
gamt,2014-10-22 20:30:00,17
gamt,2014-10-22 20:00:00,17
gamt,2014-10-22 19:30:00,17
gamt,2014-10-22 19:00:00,17
gamt,2014-10-22 18:30:00,17
gamt,2014-10-22 18:00:00,8
gamt,2014-10-22 17:30:00,17
gamt,2014-10-22 17:00:00,17
gamt,2014-10-22 16:30:00,17
gamt,2014-10-22 16:00:00,17
gamt,2014-10-22 15:30:00,17
gamt,2014-10-22 15:00:00,17
gamt,2014-10-22 14:30:00,17
gamt,2014-10-22 14:00:00,17
gamt,2014-10-22 13:30:00,9
gamt,2014-10-22 13:00:00,17
gamt,2014-10-22 12:30:00,17
gamt,2014-10-22 12:00:00,17
gamt,2014-10-22 11:30:00,9
gamt,2014-10-22 11:00:00,17
gamt,2014-10-22 10:30:00,17
gamb,2014-10-23 12:30:00,17
gamb,2014-10-23 12:00:00,17
gamb,2014-10-23 11:30:00,17
gamb,2014-10-23 11:00:00,17
gamb,2014-10-23 10:30:00,17
gamb,2014-10-23 10:00:00,17
gamb,2014-10-23 09:30:00,17
gamb,2014-10-23 09:00:00,17
gamb,2014-10-23 08:30:00,17
gamb,2014-10-23 08:00:00,17
gamb,2014-10-23 07:30:00,17
gamb,2014-10-23 07:00:00,17
gamb,2014-10-23 06:30:00,17
gamb,2014-10-23 06:00:00,17
gamb,2014-10-23 05:30:00,17
gamb,2014-10-23 05:00:00,17
gamb,2014-10-23 04:30:00,17
gamb,2014-10-23 03:30:00,17
gamb,2014-10-23 03:00:00,17
gamb,2014-10-23 02:30:00,17
gamb,2014-10-23 02:00:00,17
gamb,2014-10-23 01:30:00,17
gamb,2014-10-23 01:00:00,17
gamb,2014-10-23 00:30:00,17
