ts,1,2,3,4,5,6,7,8,9,10
2014-09-03 04:00:00,0.135,0.1217,0.105,0.09,0.075,0.06,0.045,0.0261,0.015,0.0
2014-09-03 04:30:00,0.135,0.1221,0.1045,0.09,0.075,0.06,0.045,0.0242,0.015,0.0
2014-09-03 05:00:00,0.135,0.1226,0.1045,0.0895,0.075,0.06,0.045,0.0225,0.015,0.0
2014-09-03 05:30:00,0.135,0.1226,0.1045,0.0897,0.075,0.06,0.045,0.0218,0.015,0.0
2014-09-03 06:00:00,0.135,0.1221,0.1047,0.0898,0.075,0.06,0.045,0.0228,0.014,0.0
2014-09-03 06:30:00,0.135,0.121,0.105,0.09,0.075,0.06,0.045,0.0247,0.0133,0.0
2014-09-03 07:00:00,0.135,0.1203,0.1053,0.0902,0.074,0.06,0.045,0.0281,0.0129,0.0
2014-09-03 07:30:00,0.135,0.1197,0.105,0.0903,0.0733,0.06,0.045,0.0309,0.0124,0.0
2014-09-03 08:00:00,0.135,0.119,0.1047,0.0905,0.0724,0.06,0.045,0.0326,0.0124,0.0
2014-09-03 08:30:00,0.135,0.1179,0.104,0.09,0.0721,0.06,0.045,0.0329,0.0129,0.0
2014-09-03 09:00:00,0.135,0.1174,0.1031,0.091,0.0723,0.06,0.045,0.0322,0.014,0.0
2014-09-03 09:30:00,0.135,0.1174,0.1026,0.0907,0.0729,0.06,0.045,0.03,0.0147,0.0
2014-09-03 10:00:00,0.135,0.1179,0.1014,0.0903,0.0741,0.06,0.045,0.0278,0.0153,0.0
2014-09-03 10:30:00,0.135,0.1193,0.1016,0.09,0.075,0.06,0.045,0.0271,0.016,0.0
2014-09-03 11:00:00,0.135,0.1207,0.1029,0.0897,0.0759,0.06,0.045,0.0274,0.016,0.0
2014-09-03 11:30:00,0.135,0.1221,0.1047,0.0893,0.0771,0.06,0.045,0.0291,0.0159,0.0
2014-09-03 12:00:00,0.135,0.1221,0.1064,0.089,0.0777,0.06,0.045,0.0319,0.0155,0.0
2014-09-03 12:30:00,0.135,0.1217,0.1083,0.0879,0.0779,0.06,0.045,0.0353,0.015,0.0
2014-09-03 13:00:00,0.135,0.121,0.1096,0.0876,0.0776,0.06,0.045,0.0372,0.015,0.0
2014-09-03 13:30:00,0.135,0.12,0.1101,0.0876,0.0767,0.06,0.045,0.0382,0.015,0.0
2014-09-03 14:00:00,0.135,0.119,0.1095,0.0879,0.076,0.06,0.045,0.0365,0.015,0.0
2014-09-03 14:30:00,0.135,0.1183,0.1089,0.0886,0.075,0.06,0.045,0.0341,0.016,0.0
2014-09-03 15:00:00,0.135,0.1179,0.1076,0.0897,0.075,0.06,0.045,0.0319,0.0167,0.0
2014-09-03 15:30:00,0.135,0.1179,0.1067,0.091,0.075,0.06,0.045,0.0302,0.0171,0.0
2014-09-03 16:00:00,0.135,0.1183,0.106,0.0905,0.075,0.06,0.045,0.0293,0.0171,0.0
2014-09-03 16:30:00,0.135,0.119,0.105,0.0919,0.075,0.06,0.045,0.0285,0.0167,0.0
2014-09-03 17:00:00,0.135,0.12,0.105,0.0927,0.075,0.06,0.045,0.0281,0.015,0.0
2014-09-03 17:30:00,0.135,0.12,0.105,0.0931,0.075,0.06,0.045,0.0273,0.0128,0.0
2014-09-03 18:00:00,0.135,0.12,0.105,0.0929,0.075,0.06,0.045,0.0269,0.0121,0.0
2014-09-03 18:30:00,0.135,0.12,0.105,0.0922,0.075,0.06,0.045,0.0271,0.0119,0.0
2014-09-03 19:00:00,0.135,0.12,0.105,0.0915,0.075,0.06,0.045,0.0267,0.0123,0.0
2014-09-03 19:30:00,0.135,0.12,0.104,0.0909,0.075,0.06,0.045,0.0273,0.0131,0.0
2014-09-03 20:00:00,0.135,0.12,0.1033,0.09,0.075,0.06,0.045,0.0279,0.0135,0.0
2014-09-03 20:30:00,0.135,0.12,0.1029,0.0893,0.075,0.06,0.045,0.029,0.0143,0.0
2014-09-03 21:00:00,0.135,0.12,0.1024,0.0888,0.076,0.06,0.045,0.031,0.0152,0.0
2014-09-03 21:30:00,0.135,0.12,0.1024,0.0885,0.0767,0.06,0.045,0.0327,0.0159,0.0
2014-09-03 22:00:00,0.135,0.119,0.1019,0.0893,0.0771,0.06,0.045,0.0341,0.0164,0.0
2014-09-03 22:30:00,0.135,0.1178,0.1012,0.0917,0.0771,0.06,0.045,0.0343,0.0167,0.0
2014-09-03 23:00:00,0.135,0.1161,0.1004,0.0948,0.0767,0.06,0.045,0.0336,0.0169,0.0
2014-09-03 23:30:00,0.135,0.1142,0.0993,0.0963,0.076,0.06,0.045,0.0331,0.0165,0.0
2014-09-04 00:00:00,0.135,0.1125,0.099,0.0977,0.075,0.06,0.045,0.0327,0.0167,0.0
2014-09-04 00:30:00,0.135,0.1118,0.0993,0.0986,0.074,0.06,0.045,0.0329,0.0171,0.0
2014-09-04 01:00:00,0.135,0.1118,0.0999,0.0986,0.0733,0.06,0.045,0.0326,0.0171,0.0
2014-09-04 01:30:00,0.135,0.1125,0.1005,0.0977,0.0729,0.06,0.045,0.0317,0.0167,0.0
2014-09-04 02:00:00,0.135,0.1142,0.1011,0.0963,0.0729,0.06,0.045,0.031,0.016,0.0
2014-09-04 02:30:00,0.135,0.1161,0.1024,0.0948,0.0733,0.06,0.045,0.03,0.015,0.0
2014-09-04 03:00:00,0.135,0.1178,0.1033,0.0927,0.074,0.06,0.045,0.03,0.015,0.0
2014-09-04 03:30:00,0.135,0.119,0.104,0.091,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 04:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 04:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 05:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 05:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 06:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 06:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 07:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 07:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 08:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 08:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 09:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 09:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 10:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 10:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 11:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 11:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 12:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 12:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 13:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 13:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 14:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 14:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 15:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 15:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 16:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 16:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 17:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 17:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 18:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 18:30:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 19:00:00,0.135,0.121,0.105,0.089,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-04 19:30:00,0.135,0.1222,0.106,0.0873,0.075,0.06,0.045,0.029,0.015,0.0
2014-09-04 20:00:00,0.135,0.1239,0.1072,0.0862,0.075,0.06,0.045,0.0283,0.015,0.0
2014-09-04 20:30:00,0.135,0.1248,0.1089,0.0849,0.074,0.06,0.045,0.0279,0.015,0.0
2014-09-04 21:00:00,0.135,0.1258,0.1108,0.0835,0.0733,0.06,0.045,0.0279,0.014,0.0
2014-09-04 21:30:00,0.135,0.1267,0.1125,0.0825,0.0729,0.06,0.045,0.0283,0.0133,0.0
2014-09-04 22:00:00,0.135,0.1265,0.1132,0.0821,0.0729,0.06,0.045,0.029,0.0129,0.0
2014-09-04 22:30:00,0.135,0.126,0.1132,0.0835,0.0733,0.06,0.045,0.0295,0.0124,0.0
2014-09-04 23:00:00,0.135,0.1258,0.1125,0.0859,0.074,0.06,0.045,0.0297,0.0124,0.0
2014-09-04 23:30:00,0.135,0.1255,0.1108,0.089,0.0745,0.06,0.045,0.0293,0.0119,0.0
2014-09-05 00:00:00,0.135,0.125,0.1079,0.0914,0.0747,0.06,0.045,0.0281,0.0123,0.0
2014-09-05 00:30:00,0.135,0.1243,0.1055,0.0927,0.0743,0.06,0.045,0.0264,0.0131,0.0
2014-09-05 01:00:00,0.135,0.1238,0.104,0.0927,0.0731,0.06,0.045,0.0255,0.0141,0.0
2014-09-05 01:30:00,0.135,0.1231,0.1029,0.091,0.0724,0.06,0.045,0.0255,0.0143,0.0
2014-09-05 02:00:00,0.135,0.1217,0.1033,0.0905,0.0723,0.06,0.045,0.0267,0.0143,0.0
2014-09-05 02:30:00,0.135,0.12,0.1035,0.0903,0.0726,0.06,0.045,0.029,0.0136,0.0
2014-09-05 03:00:00,0.135,0.1183,0.1041,0.0891,0.0738,0.06,0.045,0.0321,0.0133,0.0
2014-09-05 03:30:00,0.135,0.1179,0.1045,0.0893,0.0747,0.06,0.045,0.0343,0.0129,0.0
2014-09-05 04:00:00,0.135,0.1179,0.1048,0.0895,0.0764,0.06,0.045,0.0357,0.014,0.0
2014-09-05 04:30:00,0.135,0.1183,0.1052,0.0897,0.0772,0.06,0.045,0.0358,0.0153,0.0
2014-09-05 05:00:00,0.135,0.119,0.1055,0.0898,0.0776,0.06,0.045,0.0348,0.0167,0.0
2014-09-05 05:30:00,0.135,0.12,0.1059,0.0897,0.0769,0.06,0.045,0.0339,0.0177,0.0
2014-09-05 06:00:00,0.135,0.12,0.1065,0.0888,0.0759,0.06,0.045,0.0327,0.0176,0.0
2014-09-05 06:30:00,0.135,0.12,0.1067,0.0871,0.0759,0.06,0.045,0.0319,0.0179,0.0
2014-09-05 07:00:00,0.135,0.12,0.106,0.0859,0.075,0.06,0.045,0.031,0.0172,0.0
2014-09-05 07:30:00,0.135,0.12,0.1053,0.0866,0.075,0.06,0.045,0.031,0.0152,0.0
2014-09-05 08:00:00,0.135,0.12,0.1047,0.0888,0.0755,0.06,0.045,0.0309,0.0131,0.0
2014-09-05 08:30:00,0.135,0.12,0.104,0.0907,0.076,0.06,0.045,0.0305,0.0114,0.0
2014-09-05 09:00:00,0.135,0.12,0.1033,0.0915,0.0769,0.06,0.045,0.0295,0.0114,0.0
2014-09-05 09:30:00,0.135,0.12,0.104,0.0917,0.0772,0.06,0.045,0.0281,0.0114,0.0
2014-09-05 10:00:00,0.135,0.12,0.105,0.0917,0.0771,0.06,0.045,0.0267,0.0123,0.0
2014-09-05 10:30:00,0.135,0.12,0.106,0.0902,0.0771,0.06,0.045,0.0261,0.0143,0.0
2014-09-05 11:00:00,0.135,0.12,0.1067,0.089,0.0767,0.06,0.045,0.0261,0.0164,0.0
2014-09-05 11:30:00,0.135,0.12,0.1071,0.0881,0.076,0.06,0.045,0.0257,0.0171,0.0
2014-09-05 12:00:00,0.135,0.12,0.106,0.0878,0.074,0.06,0.045,0.0264,0.0174,0.0
2014-09-05 12:30:00,0.135,0.12,0.105,0.0878,0.0733,0.06,0.045,0.0274,0.0184,0.0
2014-09-05 13:00:00,0.135,0.12,0.104,0.0881,0.0729,0.06,0.045,0.029,0.0183,0.0
2014-09-05 13:30:00,0.135,0.121,0.1029,0.0888,0.0729,0.06,0.045,0.0305,0.0172,0.0
2014-09-05 14:00:00,0.135,0.1207,0.1028,0.0898,0.0733,0.06,0.045,0.0319,0.0167,0.0
2014-09-05 14:30:00,0.135,0.1203,0.1031,0.0905,0.074,0.06,0.045,0.0331,0.0171,0.0
2014-09-05 15:00:00,0.135,0.12,0.1029,0.09,0.0745,0.06,0.045,0.0338,0.0169,0.0
2014-09-05 15:30:00,0.135,0.1197,0.1023,0.089,0.0747,0.06,0.045,0.0336,0.0172,0.0
2014-09-05 16:00:00,0.135,0.1193,0.1011,0.0883,0.0748,0.06,0.045,0.0326,0.0171,0.0
2014-09-05 16:30:00,0.135,0.119,0.1007,0.0879,0.075,0.06,0.045,0.0321,0.0171,0.0
2014-09-05 17:00:00,0.135,0.119,0.1012,0.0879,0.0752,0.06,0.045,0.0317,0.0167,0.0
2014-09-05 17:30:00,0.135,0.1193,0.1029,0.0883,0.0753,0.06,0.045,0.031,0.015,0.0
2014-09-05 18:00:00,0.135,0.1197,0.104,0.089,0.075,0.06,0.045,0.029,0.0133,0.0
2014-09-05 18:30:00,0.135,0.12,0.1053,0.09,0.0747,0.06,0.045,0.0278,0.0129,0.0
2014-09-05 19:00:00,0.135,0.1203,0.1077,0.09,0.0748,0.06,0.045,0.0261,0.0129,0.0
2014-09-05 19:30:00,0.135,0.1207,0.1089,0.0905,0.075,0.06,0.045,0.0242,0.0133,0.0
2014-09-05 20:00:00,0.135,0.121,0.1093,0.0909,0.0752,0.06,0.045,0.0225,0.014,0.0
2014-09-05 20:30:00,0.135,0.12,0.1088,0.091,0.0753,0.06,0.045,0.0218,0.015,0.0
2014-09-05 21:00:00,0.135,0.12,0.1083,0.091,0.0755,0.06,0.045,0.0228,0.016,0.0
2014-09-05 21:30:00,0.135,0.12,0.106,0.0903,0.076,0.06,0.045,0.0247,0.0157,0.0
2014-09-05 22:00:00,0.135,0.12,0.1045,0.0897,0.0767,0.06,0.045,0.0281,0.0153,0.0
2014-09-05 22:30:00,0.135,0.12,0.104,0.089,0.0771,0.06,0.045,0.0319,0.015,0.0
2014-09-05 23:00:00,0.135,0.12,0.1031,0.089,0.076,0.06,0.045,0.0353,0.0147,0.0
2014-09-05 23:30:00,0.135,0.119,0.1028,0.0891,0.0745,0.06,0.045,0.0372,0.0143,0.0
2014-09-06 00:00:00,0.135,0.1178,0.1029,0.09,0.0731,0.06,0.045,0.0382,0.014,0.0
2014-09-06 00:30:00,0.135,0.1161,0.104,0.0909,0.0719,0.06,0.045,0.0375,0.015,0.0
2014-09-06 01:00:00,0.135,0.1152,0.1055,0.091,0.0723,0.06,0.045,0.0358,0.016,0.0
2014-09-06 01:30:00,0.135,0.1152,0.1069,0.0905,0.0731,0.06,0.045,0.0329,0.0157,0.0
2014-09-06 02:00:00,0.135,0.115,0.1081,0.09,0.0745,0.06,0.045,0.03,0.0153,0.0
2014-09-06 02:30:00,0.135,0.1161,0.1088,0.09,0.0755,0.06,0.045,0.0271,0.015,0.0
2014-09-06 03:00:00,0.135,0.1179,0.1076,0.0893,0.0769,0.06,0.045,0.0252,0.0147,0.0
2014-09-06 03:30:00,0.135,0.1207,0.1053,0.0893,0.0777,0.06,0.045,0.0252,0.0143,0.0
2014-09-06 04:00:00,0.135,0.1226,0.1041,0.0895,0.0781,0.06,0.045,0.0261,0.014,0.0
2014-09-06 04:30:00,0.135,0.1239,0.1026,0.0898,0.0779,0.06,0.045,0.0278,0.015,0.0
2014-09-06 05:00:00,0.135,0.1248,0.1005,0.0897,0.0772,0.06,0.045,0.03,0.015,0.0
2014-09-06 05:30:00,0.135,0.1248,0.0983,0.09,0.076,0.06,0.045,0.0322,0.015,0.0
2014-09-06 06:00:00,0.135,0.1236,0.0987,0.0909,0.075,0.06,0.045,0.0339,0.015,0.0
2014-09-06 06:30:00,0.135,0.1226,0.0992,0.091,0.075,0.06,0.045,0.0348,0.015,0.0
2014-09-06 07:00:00,0.135,0.1221,0.1002,0.091,0.075,0.06,0.045,0.0348,0.015,0.0
2014-09-06 07:30:00,0.135,0.1217,0.1017,0.0909,0.075,0.06,0.045,0.0339,0.0145,0.0
2014-09-06 08:00:00,0.135,0.121,0.1036,0.0905,0.075,0.06,0.045,0.0322,0.0141,0.0
2014-09-06 08:30:00,0.135,0.12,0.1048,0.09,0.075,0.06,0.045,0.031,0.014,0.0
2014-09-06 09:00:00,0.135,0.12,0.105,0.09,0.075,0.06,0.045,0.03,0.0129,0.0
2014-09-06 09:30:00,0.135,0.12,0.1052,0.09,0.075,0.06,0.045,0.03,0.0124,0.0
2014-09-06 10:00:00,0.135,0.12,0.1064,0.09,0.075,0.06,0.045,0.029,0.0124,0.0
2014-09-06 10:30:00,0.135,0.12,0.1083,0.09,0.075,0.06,0.045,0.0278,0.0129,0.0
2014-09-06 11:00:00,0.135,0.12,0.1098,0.0905,0.075,0.06,0.045,0.0261,0.0143,0.0
2014-09-06 11:30:00,0.135,0.12,0.1108,0.0909,0.074,0.06,0.045,0.0242,0.0157,0.0
2014-09-06 12:00:00,0.135,0.12,0.1113,0.0915,0.0733,0.06,0.045,0.0225,0.0176,0.0
2014-09-06 12:30:00,0.135,0.12,0.1117,0.0919,0.0729,0.06,0.045,0.0218,0.0189,0.0
2014-09-06 13:00:00,0.135,0.12,0.1095,0.0914,0.0729,0.06,0.045,0.0228,0.0184,0.0
2014-09-06 13:30:00,0.135,0.121,0.1074,0.0907,0.0733,0.06,0.045,0.0247,0.0174,0.0
2014-09-06 14:00:00,0.135,0.1217,0.1053,0.0909,0.074,0.06,0.045,0.0271,0.0159,0.0
2014-09-06 14:30:00,0.135,0.1221,0.1033,0.0912,0.075,0.06,0.045,0.0291,0.0152,0.0
2014-09-06 15:00:00,0.135,0.1221,0.1005,0.0912,0.076,0.06,0.045,0.0305,0.0143,0.0
2014-09-06 15:30:00,0.135,0.1217,0.0992,0.0915,0.0767,0.06,0.045,0.0309,0.014,0.0
2014-09-06 16:00:00,0.135,0.121,0.099,0.0917,0.0771,0.06,0.045,0.0305,0.015,0.0
2014-09-06 16:30:00,0.135,0.12,0.1,0.091,0.0771,0.06,0.045,0.0295,0.016,0.0
2014-09-06 17:00:00,0.135,0.119,0.1019,0.09,0.0757,0.06,0.045,0.0281,0.0167,0.0
2014-09-06 17:30:00,0.135,0.1183,0.104,0.0895,0.0743,0.06,0.045,0.0283,0.0171,0.0
2014-09-06 18:00:00,0.135,0.119,0.1064,0.0881,0.0729,0.06,0.045,0.0291,0.0171,0.0
2014-09-06 18:30:00,0.135,0.1197,0.1084,0.0867,0.0729,0.06,0.045,0.031,0.0167,0.0
2014-09-06 19:00:00,0.135,0.1203,0.1098,0.0871,0.0733,0.06,0.045,0.0336,0.016,0.0
2014-09-06 19:30:00,0.135,0.121,0.1096,0.0878,0.074,0.06,0.045,0.0355,0.015,0.0
2014-09-06 20:00:00,0.135,0.1217,0.1096,0.0888,0.075,0.06,0.045,0.036,0.015,0.0
2014-09-06 20:30:00,0.135,0.121,0.1088,0.0902,0.076,0.06,0.045,0.0343,0.015,0.0
2014-09-06 21:00:00,0.135,0.12,0.1071,0.0912,0.0757,0.06,0.045,0.0327,0.014,0.0
2014-09-06 21:30:00,0.135,0.119,0.1059,0.0915,0.0753,0.06,0.045,0.031,0.0133,0.0
2014-09-06 22:00:00,0.135,0.1183,0.1055,0.0909,0.075,0.06,0.045,0.03,0.0129,0.0
2014-09-06 22:30:00,0.135,0.1179,0.1045,0.09,0.0747,0.06,0.045,0.03,0.0129,0.0
2014-09-06 23:00:00,0.135,0.1179,0.1041,0.0903,0.0743,0.06,0.045,0.031,0.0133,0.0
2014-09-06 23:30:00,0.135,0.1183,0.104,0.0905,0.074,0.06,0.045,0.0322,0.014,0.0
2014-09-07 00:00:00,0.135,0.1179,0.1029,0.0915,0.075,0.06,0.045,0.0339,0.015,0.0
2014-09-07 00:30:00,0.135,0.1183,0.1035,0.0931,0.076,0.06,0.045,0.0348,0.016,0.0
2014-09-07 01:00:00,0.135,0.1179,0.1041,0.0945,0.0767,0.06,0.045,0.0348,0.0167,0.0
2014-09-07 01:30:00,0.135,0.1179,0.105,0.0951,0.0771,0.06,0.045,0.0339,0.0171,0.0
2014-09-07 02:00:00,0.135,0.1183,0.1059,0.0938,0.0771,0.06,0.045,0.0322,0.0171,0.0
2014-09-07 02:30:00,0.135,0.1185,0.106,0.0917,0.0767,0.06,0.045,0.031,0.0167,0.0
2014-09-07 03:00:00,0.135,0.1191,0.1052,0.0893,0.076,0.06,0.045,0.03,0.016,0.0
2014-09-07 03:30:00,0.135,0.1195,0.1033,0.0869,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-07 04:00:00,0.135,0.1198,0.1028,0.0852,0.075,0.06,0.045,0.03,0.015,0.0
2014-09-07 04:30:00,0.135,0.1202,0.1026,0.084,0.075,0.06,0.045,0.029,0.015,0.0
2014-09-07 05:00:00,0.135,0.1205,0.1028,0.084,0.075,0.06,0.045,0.0283,0.015,0.0
2014-09-07 05:30:00,0.135,0.1209,0.104,0.0862,0.075,0.06,0.045,0.0274,0.015,0.0
2014-09-07 06:00:00,0.135,0.1215,0.106,0.0879,0.075,0.06,0.045,0.0261,0.015,0.0
2014-09-07 06:30:00,0.135,0.1217,0.1072,0.0902,0.075,0.06,0.045,0.0245,0.014,0.0
2014-09-07 07:00:00,0.135,0.1221,0.1089,0.0915,0.075,0.06,0.045,0.0231,0.0128,0.0
2014-09-07 07:30:00,0.135,0.1221,0.1098,0.0927,0.074,0.06,0.045,0.0228,0.0111,0.0
2014-09-07 08:00:00,0.135,0.1217,0.1098,0.0938,0.0733,0.06,0.045,0.0228,0.0102,0.0
2014-09-07 08:30:00,0.135,0.121,0.1079,0.0938,0.0729,0.06,0.045,0.0231,0.0092,0.0
2014-09-07 09:00:00,0.135,0.12,0.1055,0.0936,0.0724,0.06,0.045,0.0245,0.0083,0.0
2014-09-07 09:30:00,0.135,0.12,0.1035,0.0929,0.0724,0.06,0.045,0.0271,0.009,0.0
2014-09-07 10:00:00,0.135,0.12,0.1021,0.0927,0.0729,0.06,0.045,0.0297,0.0099,0.0
2014-09-07 10:30:00,0.135,0.12,0.1012,0.0917,0.074,0.06,0.045,0.0322,0.0123,0.0
2014-09-07 11:00:00,0.135,0.12,0.1012,0.0902,0.0747,0.06,0.045,0.0348,0.015,0.0
2014-09-07 11:30:00,0.135,0.12,0.1021,0.0898,0.0753,0.06,0.045,0.0375,0.0177,0.0
2014-09-07 12:00:00,0.135,0.119,0.1035,0.0897,0.076,0.06,0.045,0.0377,0.0191,0.0
2014-09-07 12:30:00,0.135,0.1183,0.105,0.089,0.0771,0.06,0.045,0.0363,0.0198,0.0
2014-09-07 13:00:00,0.135,0.1179,0.1065,0.0888,0.0765,0.06,0.045,0.0348,0.0184,0.0
2014-09-07 13:30:00,0.135,0.1179,0.1074,0.0898,0.0759,0.06,0.045,0.0327,0.0164,0.0
2014-09-07 14:00:00,0.135,0.1183,0.1069,0.0921,0.075,0.06,0.045,0.031,0.015,0.0
2014-09-07 14:30:00,0.135,0.119,0.105,0.0938,0.0747,0.06,0.045,0.03,0.0136,0.0
2014-09-07 15:00:00,0.135,0.12,0.1031,0.0946,0.0743,0.06,0.045,0.029,0.0126,0.0
2014-09-07 15:30:00,0.135,0.121,0.1026,0.0967,0.0735,0.06,0.045,0.0283,0.0129,0.0
2014-09-07 16:00:00,0.135,0.1217,0.1024,0.0982,0.0741,0.06,0.045,0.029,0.0147,0.0
2014-09-07 16:30:00,0.135,0.1221,0.1023,0.0975,0.074,0.06,0.045,0.0286,0.0164,0.0
2014-09-07 17:00:00,0.135,0.1221,0.1033,0.0955,0.074,0.06,0.045,0.0276,0.0183,0.0
2014-09-07 17:30:00,0.135,0.1217,0.1057,0.0934,0.0731,0.06,0.045,0.0262,0.0196,0.0
2014-09-07 18:00:00,0.135,0.121,0.1067,0.0907,0.0728,0.06,0.045,0.0259,0.0201,0.0
2014-09-07 18:30:00,0.135,0.12,0.1074,0.0876,0.0729,0.06,0.045,0.0262,0.0184,0.0
2014-09-07 19:00:00,0.135,0.12,0.1077,0.0849,0.0729,0.06,0.045,0.0279,0.0172,0.0
2014-09-07 19:30:00,0.135,0.12,0.1067,0.0835,0.0733,0.06,0.045,0.031,0.015,0.0
2014-09-07 20:00:00,0.135,0.12,0.1043,0.083,0.075,0.06,0.045,0.0341,0.0128,0.0
2014-09-07 20:30:00,0.135,0.12,0.1019,0.0826,0.0767,0.06,0.045,0.036,0.0116,0.0
2014-09-07 21:00:00,0.135,0.12,0.1012,0.0838,0.0776,0.06,0.045,0.0357,0.0109,0.0
2014-09-07 21:30:00,0.135,0.119,0.1012,0.0862,0.0779,0.06,0.045,0.0341,0.0121,0.0
2014-09-07 22:00:00,0.135,0.1183,0.1019,0.0885,0.0777,0.06,0.045,0.0327,0.0138,0.0
2014-09-07 22:30:00,0.135,0.119,0.1023,0.0891,0.0781,0.06,0.045,0.0319,0.0157,0.0
2014-09-07 23:00:00,0.135,0.1197,0.1033,0.089,0.0776,0.06,0.045,0.0305,0.0176,0.0
2014-09-07 23:30:00,0.135,0.1203,0.1047,0.0897,0.0776,0.06,0.045,0.03,0.0189,0.0
2014-09-08 00:00:00,0.135,0.121,0.106,0.0893,0.0771,0.06,0.045,0.03,0.0184,0.0
2014-09-08 00:30:00,0.135,0.1217,0.106,0.0879,0.0767,0.06,0.045,0.031,0.0174,0.0
2014-09-08 01:00:00,0.135,0.1221,0.106,0.0873,0.076,0.06,0.045,0.0317,0.0153,0.0
2014-09-08 01:30:00,0.135,0.1217,0.106,0.0873,0.075,0.06,0.045,0.0321,0.0133,0.0
2014-09-08 02:00:00,0.135,0.121,0.1047,0.0876,0.075,0.06,0.045,0.0321,0.0105,0.0
2014-09-08 02:30:00,0.135,0.1193,0.1043,0.0893,0.075,0.06,0.045,0.0317,0.0092,0.0
2014-09-08 03:00:00,0.135,0.1179,0.105,0.0915,0.075,0.06,0.045,0.03,0.01,0.0
2014-09-08 03:30:00,0.135,0.1179,0.1057,0.0946,0.074,0.06,0.045,0.0278,0.0117,0.0
2014-09-08 04:00:00,0.135,0.1179,0.1064,0.0969,0.0733,0.06,0.045,0.0261,0.014,0.0
2014-09-08 04:30:00,0.135,0.1193,0.1077,0.0975,0.0729,0.06,0.045,0.0242,0.0171,0.0
2014-09-08 05:00:00,0.135,0.121,0.1084,0.0977,0.0729,0.06,0.045,0.0225,0.0193,0.0
2014-09-08 05:30:00,0.135,0.1217,0.1089,0.0963,0.0733,0.06,0.045,0.0223,0.0207,0.0
2014-09-08 06:00:00,0.135,0.1221,0.1086,0.0938,0.074,0.06,0.045,0.0237,0.0208,0.0
2014-09-08 06:30:00,0.135,0.1217,0.1088,0.09,0.075,0.06,0.045,0.0262,0.0198,0.0
